time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,2.9396915591,-0.0482506927694,21.0009103511,0.0248828148377,5.98607627898,0.0,3.47505106552,0.254614949874,5.78846943029,-0.042298722114,-0.168797696217,0.0,481.95319151824333,482.56043430603467,483.9202319569289,483.4478663239939
3.3600000000000025,3.15329283935,-0.0325614933752,21.3474690633,0.0222901658703,5.97595760927,0.0,3.64569757912,0.268131641579,5.76302054956,-0.0450998466798,-0.168340266749,0.0,445.6773766907543,445.6876297533083,445.3226855379588,445.0924097642646
3.4200000000000026,3.37731995071,-0.0161049640159,21.6925488325,0.0194720559312,5.96618431654,0.0,3.82254299671,0.280175992156,5.73913841765,-0.0509940397558,-0.153767151907,0.0,446.35374559345945,447.5164717832785,447.3317224818189,446.8500618340718
3.4800000000000026,3.61384345145,0.00112445952595,22.0414173959,0.016936497015,5.95669906678,0.0,4.06207623802,0.29380496538,5.88820450255,-0.0288722103751,-0.168531917375,0.0,502.3507629738011,501.257996678547,501.4024283780848,503.0064735436065
3.5400000000000027,3.86322388875,0.0190358502453,22.3941425803,0.0158198021919,5.94643192604,0.0,4.25125385275,0.303114237749,5.86868678391,-0.00346933094974,-0.176863739411,0.0,453.17521832246047,452.47723751400315,452.1038489247253,454.14649137970275
3.6000000000000028,4.1239212623,0.037481081858,22.7450970655,0.0154053018957,5.93543638169,0.0,4.43934392161,0.311692847638,5.82925068981,-0.0148696397753,-0.200799142816,0.0,449.52218057441536,447.54496450061623,447.5117789630454,446.5827020829526
3.660000000000003,4.39626041287,0.0564389524655,23.0941472981,0.0144115166871,5.92352051598,0.0,4.63938247454,0.320145035976,5.80501715485,-0.0201852597305,-0.194529573291,0.0,454.13151006036617,454.59658860959905,454.131473359984,453.70487517318077
3.720000000000003,4.6821070308,0.0759345338806,23.4451773932,0.0130701556868,5.91147926421,0.0,4.88947793272,0.329556423276,5.89441923058,-0.0270949386391,-0.217297396055,0.0,492.59756067793194,490.87478610627835,492.2694050876279,491.75774186965606
3.780000000000003,4.98263758456,0.0959468074582,23.800081891,0.0116625005591,5.89824862088,0.0,5.12895805613,0.337360088951,5.93436874976,-0.0170366990619,-0.227852659278,0.0,480.8071179900159,479.96223042700757,478.93748281805006,479.7020497619706
3.840000000000003,5.29820440019,0.116413457295,24.1583645483,0.0104253294682,5.8844928263,0.0,5.39067129373,0.344731333737,6.00667524354,-0.028971463626,-0.232239061976,0.0,492.98635605805936,492.6154162460968,493.4225387437287,492.5404905499756
